ID,Title,Difficulty,Link,Topics,Acceptance Rate (%),Premium Only,Category,Likes,Dislikes,Example Test Cases,Similar Questions
3519,Count Numbers with Non-Decreasing Digits ,Hard,https://leetcode.com/problems/count-numbers-with-non-decreasing-digits/,"Math, String, Dynamic Programming",34.74,False,Algorithms,48,3,,"[{""title"": ""Count of Integers"", ""titleSlug"": ""count-of-integers"", ""difficulty"": ""Hard"", ""translatedTitle"": null}, {""title"": ""Number of Beautiful Integers in the Range"", ""titleSlug"": ""number-of-beautiful-integers-in-the-range"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3493,Properties Graph,Medium,https://leetcode.com/problems/properties-graph/,"Array, Hash Table, Depth-First Search, Breadth-First Search, Union Find, Graph",47.16,False,Algorithms,77,10,,[]
3492,Maximum Containers on a Ship,Easy,https://leetcode.com/problems/maximum-containers-on-a-ship/,Math,74.68,False,Algorithms,55,10,,[]
3498,Reverse Degree of a String,Easy,https://leetcode.com/problems/reverse-degree-of-a-string/,"String, Simulation",87.55,False,Algorithms,53,5,,[]
3466,Maximum Coin Collection ,Medium,https://leetcode.com/problems/maximum-coin-collection/,"Array, Dynamic Programming",52.94,True,Algorithms,13,10,,[]
3504,Longest Palindrome After Substring Concatenation II,Hard,https://leetcode.com/problems/longest-palindrome-after-substring-concatenation-ii/,"Two Pointers, String, Dynamic Programming",16.16,False,Algorithms,80,4,,"[{""title"": ""Edit Distance"", ""titleSlug"": ""edit-distance"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3524,Find X Value of Array I,Medium,https://leetcode.com/problems/find-x-value-of-array-i/,"Array, Math, Dynamic Programming",33.85,False,Algorithms,79,26,,[]
3501,Maximize Active Section with Trade II,Hard,https://leetcode.com/problems/maximize-active-section-with-trade-ii/,"Array, String, Binary Search, Segment Tree",19.44,False,Algorithms,22,8,,[]
3490,Count Beautiful Numbers,Hard,https://leetcode.com/problems/count-beautiful-numbers/,Dynamic Programming,21.45,False,Algorithms,45,2,,[]
3465,Find Products with Valid Serial Numbers,Easy,https://leetcode.com/problems/find-products-with-valid-serial-numbers/,Database,41.32,False,Database,31,10,,[]
3483,Unique 3-Digit Even Numbers,Easy,https://leetcode.com/problems/unique-3-digit-even-numbers/,"Array, Hash Table, Recursion, Enumeration",67.83,False,Algorithms,91,27,,[]
3486,Longest Special Path II,Hard,https://leetcode.com/problems/longest-special-path-ii/,"Array, Hash Table, Tree, Depth-First Search, Prefix Sum",16.27,False,Algorithms,26,6,,"[{""title"": ""Longest Special Path"", ""titleSlug"": ""longest-special-path"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3460,Longest Common Prefix After at Most One Removal,Medium,https://leetcode.com/problems/longest-common-prefix-after-at-most-one-removal/,"Two Pointers, String",67.89,True,Algorithms,6,1,,"[{""title"": ""Longest Common Prefix"", ""titleSlug"": ""longest-common-prefix"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
3484,Design Spreadsheet,Medium,https://leetcode.com/problems/design-spreadsheet/,"Array, Hash Table, String, Design, Matrix",67.36,False,Algorithms,42,10,,"[{""title"": ""Excel Sheet Column Title"", ""titleSlug"": ""excel-sheet-column-title"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
3489,Zero Array Transformation IV,Medium,https://leetcode.com/problems/zero-array-transformation-iv/,"Array, Dynamic Programming",29.98,False,Algorithms,129,19,,"[{""title"": ""Zero Array Transformation I"", ""titleSlug"": ""zero-array-transformation-i"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Zero Array Transformation II"", ""titleSlug"": ""zero-array-transformation-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Zero Array Transformation III"", ""titleSlug"": ""zero-array-transformation-iii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3494,Find the Minimum Amount of Time to Brew Potions,Medium,https://leetcode.com/problems/find-the-minimum-amount-of-time-to-brew-potions/,"Array, Simulation, Prefix Sum",35.77,False,Algorithms,96,44,,[]
3556,Sum of Largest Prime Substrings,Medium,https://leetcode.com/problems/sum-of-largest-prime-substrings/,"Hash Table, Math, String, Sorting, Number Theory",37.29,False,Algorithms,51,9,,[]
3451,Find Invalid IP Addresses,Hard,https://leetcode.com/problems/find-invalid-ip-addresses/,Database,54.37,False,Database,22,7,,[]
3487,Maximum Unique Subarray Sum After Deletion,Easy,https://leetcode.com/problems/maximum-unique-subarray-sum-after-deletion/,"Array, Hash Table, Greedy",40.31,False,Algorithms,449,70,,"[{""title"": ""Maximum Subarray Sum with One Deletion"", ""titleSlug"": ""maximum-subarray-sum-with-one-deletion"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3503,Longest Palindrome After Substring Concatenation I,Medium,https://leetcode.com/problems/longest-palindrome-after-substring-concatenation-i/,"Two Pointers, String, Dynamic Programming, Enumeration",43.35,False,Algorithms,77,3,,[]
3477,Fruits Into Baskets II,Easy,https://leetcode.com/problems/fruits-into-baskets-ii/,"Array, Binary Search, Segment Tree, Simulation, Ordered Set",70.28,False,Algorithms,451,57,,"[{""title"": ""Fruit Into Baskets"", ""titleSlug"": ""fruit-into-baskets"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3480,Maximize Subarrays After Removing One Conflicting Pair,Hard,https://leetcode.com/problems/maximize-subarrays-after-removing-one-conflicting-pair/,"Array, Segment Tree, Enumeration, Prefix Sum",65.67,False,Algorithms,292,54,,[]
3468,Find the Number of Copy Arrays,Medium,https://leetcode.com/problems/find-the-number-of-copy-arrays/,"Array, Math",46.12,False,Algorithms,100,16,,"[{""title"": ""Count of Range Sum"", ""titleSlug"": ""count-of-range-sum"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3479,Fruits Into Baskets III,Medium,https://leetcode.com/problems/fruits-into-baskets-iii/,"Array, Binary Search, Segment Tree, Ordered Set",38.96,False,Algorithms,545,79,,"[{""title"": ""Block Placement Queries"", ""titleSlug"": ""block-placement-queries"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3472,Longest Palindromic Subsequence After at Most K Operations,Medium,https://leetcode.com/problems/longest-palindromic-subsequence-after-at-most-k-operations/,"String, Dynamic Programming",36.65,False,Algorithms,110,17,,[]
3598,Longest Common Prefix Between Adjacent Strings After Removals,Medium,https://leetcode.com/problems/longest-common-prefix-between-adjacent-strings-after-removals/,"Array, String",31.44,False,Algorithms,74,4,,[]
3470,Permutations IV,Hard,https://leetcode.com/problems/permutations-iv/,"Array, Math, Combinatorics, Enumeration",28.46,False,Algorithms,25,2,,"[{""title"": ""Permutations III"", ""titleSlug"": ""permutations-iii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3464,Maximize the Distance Between Points on a Square,Hard,https://leetcode.com/problems/maximize-the-distance-between-points-on-a-square/,"Array, Binary Search, Greedy",19.39,False,Algorithms,35,7,,"[{""title"": ""Maximum Number of Integers to Choose From a Range II"", ""titleSlug"": ""maximum-number-of-integers-to-choose-from-a-range-ii"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Maximum Points Inside the Square"", ""titleSlug"": ""maximum-points-inside-the-square"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3457,Eat Pizzas!,Medium,https://leetcode.com/problems/eat-pizzas/,"Array, Greedy, Sorting",32.4,False,Algorithms,95,14,,[]
3467,Transform Array by Parity,Easy,https://leetcode.com/problems/transform-array-by-parity/,"Array, Sorting, Counting",89.56,False,Algorithms,64,4,,"[{""title"": ""Odd Even Linked List"", ""titleSlug"": ""odd-even-linked-list"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3436,Find Valid Emails,Easy,https://leetcode.com/problems/find-valid-emails/,Database,51.74,False,Database,44,3,,[]
3588,Find Maximum Area of a Triangle,Medium,https://leetcode.com/problems/find-maximum-area-of-a-triangle/,"Array, Hash Table, Math, Greedy, Geometry, Enumeration",27.65,False,Algorithms,42,9,,[]
3509,Maximum Product of Subsequences With an Alternating Sum Equal to K,Hard,https://leetcode.com/problems/maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k/,"Array, Hash Table, Dynamic Programming",11.39,False,Algorithms,50,4,,"[{""title"": ""Maximum Alternating Subsequence Sum"", ""titleSlug"": ""maximum-alternating-subsequence-sum"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3454,Separate Squares II,Hard,https://leetcode.com/problems/separate-squares-ii/,"Array, Binary Search, Segment Tree, Line Sweep",19.85,False,Algorithms,22,6,,"[{""title"": ""Rectangle Area II"", ""titleSlug"": ""rectangle-area-ii"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3469,Find Minimum Cost to Remove Array Elements,Medium,https://leetcode.com/problems/find-minimum-cost-to-remove-array-elements/,"Array, Dynamic Programming",19.67,False,Algorithms,131,7,,"[{""title"": ""Minimum Difference in Sums After Removal of Elements"", ""titleSlug"": ""minimum-difference-in-sums-after-removal-of-elements"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3510,Minimum Pair Removal to Sort Array II,Hard,https://leetcode.com/problems/minimum-pair-removal-to-sort-array-ii/,"Array, Hash Table, Linked List, Heap (Priority Queue), Simulation, Doubly-Linked List, Ordered Set",14.09,False,Algorithms,43,5,,[]
3485,Longest Common Prefix of K Strings After Removal,Hard,https://leetcode.com/problems/longest-common-prefix-of-k-strings-after-removal/,"Array, String, Trie",20.62,False,Algorithms,59,5,,[]
3507,Minimum Pair Removal to Sort Array I,Easy,https://leetcode.com/problems/minimum-pair-removal-to-sort-array-i/,"Array, Hash Table, Linked List, Heap (Priority Queue), Simulation, Doubly-Linked List, Ordered Set",55.72,False,Algorithms,85,23,,[]
3474,Lexicographically Smallest Generated String,Hard,https://leetcode.com/problems/lexicographically-smallest-generated-string/,"String, Greedy, String Matching",30.15,False,Algorithms,29,8,,"[{""title"": ""Lexicographically Smallest Equivalent String"", ""titleSlug"": ""lexicographically-smallest-equivalent-string"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3458,Select K Disjoint Special Substrings,Medium,https://leetcode.com/problems/select-k-disjoint-special-substrings/,"Hash Table, String, Dynamic Programming, Greedy, Sorting",18.06,False,Algorithms,135,13,,"[{""title"": ""Find Longest Self-Contained Substring"", ""titleSlug"": ""find-longest-self-contained-substring"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3461,Check If Digits Are Equal in String After Operations I,Easy,https://leetcode.com/problems/check-if-digits-are-equal-in-string-after-operations-i/,"Math, String, Simulation, Combinatorics, Number Theory",77.52,False,Algorithms,62,1,,[]
3421,Find Students Who Improved,Medium,https://leetcode.com/problems/find-students-who-improved/,Database,46.91,False,Database,55,5,,[]
3463,Check If Digits Are Equal in String After Operations II,Hard,https://leetcode.com/problems/check-if-digits-are-equal-in-string-after-operations-ii/,"Math, String, Combinatorics, Number Theory",10.96,False,Algorithms,76,46,,"[{""title"": ""Pascal's Triangle"", ""titleSlug"": ""pascals-triangle"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
3500,Minimum Cost to Divide Array Into Subarrays,Hard,https://leetcode.com/problems/minimum-cost-to-divide-array-into-subarrays/,"Array, Dynamic Programming, Prefix Sum",23.6,False,Algorithms,73,10,,"[{""title"": ""Minimum Cost to Split an Array"", ""titleSlug"": ""minimum-cost-to-split-an-array"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3453,Separate Squares I,Medium,https://leetcode.com/problems/separate-squares-i/,"Array, Binary Search",38.72,False,Algorithms,152,34,,[]
3447,Assign Elements to Groups with Constraints,Medium,https://leetcode.com/problems/assign-elements-to-groups-with-constraints/,"Array, Hash Table",26.06,False,Algorithms,122,11,,[]
3445,Maximum Difference Between Even and Odd Frequency II,Hard,https://leetcode.com/problems/maximum-difference-between-even-and-odd-frequency-ii/,"String, Sliding Window, Enumeration, Prefix Sum",49.04,False,Algorithms,371,101,,"[{""title"": ""Frequency of the Most Frequent Element"", ""titleSlug"": ""frequency-of-the-most-frequent-element"", ""difficulty"": ""Medium"", ""translatedTitle"": null}, {""title"": ""Count Elements With Maximum Frequency"", ""titleSlug"": ""count-elements-with-maximum-frequency"", ""difficulty"": ""Easy"", ""translatedTitle"": null}]"
3431,Minimum Unlocked Indices to Sort Nums,Medium,https://leetcode.com/problems/minimum-unlocked-indices-to-sort-nums/,"Array, Hash Table",59.91,True,Algorithms,5,3,,[]
3478,Choose K Elements With Maximum Sum,Medium,https://leetcode.com/problems/choose-k-elements-with-maximum-sum/,"Array, Sorting, Heap (Priority Queue)",31.94,False,Algorithms,157,8,,[]
3415,Find Products with Three Consecutive Digits ,Easy,https://leetcode.com/problems/find-products-with-three-consecutive-digits/,Database,81.75,True,Database,4,2,,[]
3449,Maximize the Minimum Game Score,Hard,https://leetcode.com/problems/maximize-the-minimum-game-score/,"Array, Binary Search, Greedy",24.95,False,Algorithms,46,6,,[]
3627,Maximum Median Sum of Subsequences of Size 3,Medium,https://leetcode.com/problems/maximum-median-sum-of-subsequences-of-size-3/,"Array, Math, Greedy, Sorting, Game Theory",59.71,False,Algorithms,65,2,,[]
3450,Maximum Students on a Single Bench,Easy,https://leetcode.com/problems/maximum-students-on-a-single-bench/,"Array, Hash Table",86.85,True,Algorithms,12,1,,[]
3442,Maximum Difference Between Even and Odd Frequency I,Easy,https://leetcode.com/problems/maximum-difference-between-even-and-odd-frequency-i/,"Hash Table, String, Counting",61.17,False,Algorithms,365,67,,[]
3584,Maximum Product of First and Last Elements of a Subsequence,Medium,https://leetcode.com/problems/maximum-product-of-first-and-last-elements-of-a-subsequence/,"Array, Two Pointers",30.24,False,Algorithms,97,1,,[]
3499,Maximize Active Section with Trade I,Medium,https://leetcode.com/problems/maximize-active-section-with-trade-i/,"String, Enumeration",30.26,False,Algorithms,61,23,,[]
3535,Unit Conversion II,Medium,https://leetcode.com/problems/unit-conversion-ii/,"Array, Math, Depth-First Search, Breadth-First Search, Graph",67.78,True,Algorithms,2,6,,[]
3443,Maximum Manhattan Distance After K Changes,Medium,https://leetcode.com/problems/maximum-manhattan-distance-after-k-changes/,"Hash Table, Math, String, Counting",54.06,False,Algorithms,588,66,,"[{""title"": ""As Far from Land as Possible"", ""titleSlug"": ""as-far-from-land-as-possible"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3416,Subsequences with a Unique Middle Mode II,Hard,https://leetcode.com/problems/subsequences-with-a-unique-middle-mode-ii/,"Array, Hash Table, Math, Combinatorics",45.48,True,Algorithms,2,2,,"[{""title"": ""Subsequences with a Unique Middle Mode I"", ""titleSlug"": ""subsequences-with-a-unique-middle-mode-i"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3434,Maximum Frequency After Subarray Operation,Medium,https://leetcode.com/problems/maximum-frequency-after-subarray-operation/,"Array, Hash Table, Dynamic Programming, Greedy, Enumeration, Prefix Sum",28.95,False,Algorithms,231,29,,[]
3488,Closest Equal Element Queries,Medium,https://leetcode.com/problems/closest-equal-element-queries/,"Array, Hash Table, Binary Search",31.7,False,Algorithms,108,9,,[]
3401,Find Circular Gift Exchange Chains,Hard,https://leetcode.com/problems/find-circular-gift-exchange-chains/,Database,54.09,True,Database,2,0,,[]
3423,Maximum Difference Between Adjacent Elements in a Circular Array,Easy,https://leetcode.com/problems/maximum-difference-between-adjacent-elements-in-a-circular-array/,Array,75.91,False,Algorithms,315,6,,[]
3437,Permutations III,Medium,https://leetcode.com/problems/permutations-iii/,"Array, Backtracking",85.98,True,Algorithms,14,2,,"[{""title"": ""Permutations IV"", ""titleSlug"": ""permutations-iv"", ""difficulty"": ""Hard"", ""translatedTitle"": null}]"
3426,Manhattan Distances of All Arrangements of Pieces,Hard,https://leetcode.com/problems/manhattan-distances-of-all-arrangements-of-pieces/,"Math, Combinatorics",33.31,False,Algorithms,37,10,,[]
3439,Reschedule Meetings for Maximum Free Time I,Medium,https://leetcode.com/problems/reschedule-meetings-for-maximum-free-time-i/,"Array, Greedy, Sliding Window",53.85,False,Algorithms,608,52,,"[{""title"": ""Meeting Scheduler"", ""titleSlug"": ""meeting-scheduler"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3400,Maximum Number of Matching Indices After Right Shifts,Medium,https://leetcode.com/problems/maximum-number-of-matching-indices-after-right-shifts/,"Array, Two Pointers, Simulation",83.52,True,Algorithms,13,1,,"[{""title"": ""Rotate Array"", ""titleSlug"": ""rotate-array"", ""difficulty"": ""Medium"", ""translatedTitle"": null}]"
3406,Find the Lexicographically Largest String From the Box II,Hard,https://leetcode.com/problems/find-the-lexicographically-largest-string-from-the-box-ii/,"Two Pointers, String",47.75,True,Algorithms,6,1,,[]
